Item_Number,Temperature_A,Temperature_B,Temperature_C,Temperature_D,Time_in_Days,Humidity_A,Humidity_B,Humidity_C,Humidity_D,Medicine
4992,3,43,97,93,32,62,21,20,41,B
4993,41,44,79,9,68,30,22,40,59,B
4994,54,40,75,49,49,60,24,68,30,A
4995,43,20,70,57,56,49,37,43,23,A
4996,53,44,94,55,88,38,58,45,42,B
4997,81,61,86,60,83,50,68,62,47,A
4998,50,99,90,70,53,23,51,54,66,B
4999,31,9,84,40,32,31,40,42,44,B
5000,25,75,27,7,63,30,20,30,24,A
5001,68,98,13,79,74,49,51,59,20,B
5002,23,37,62,3,66,44,53,46,26,A
5003,94,59,24,71,41,52,21,41,64,A
5004,52,17,66,91,89,66,42,41,20,A
5005,94,2,45,43,34,23,33,67,68,A
5006,64,64,42,16,56,33,31,29,56,A
5007,34,44,22,51,56,32,44,55,48,B
5008,56,25,41,11,35,25,44,57,61,A
5009,80,15,40,60,70,67,61,30,32,A
5010,35,3,82,15,71,68,63,41,36,A
5011,75,66,12,41,88,39,35,31,50,B
5012,37,40,35,50,33,55,52,66,43,B
5013,60,13,72,88,89,26,34,44,61,A
5014,98,50,2,40,58,53,37,47,53,A
5015,85,23,78,73,41,69,28,40,24,B
5016,74,35,80,34,82,66,59,67,41,A
5017,54,71,67,47,61,29,24,63,39,B
5018,92,13,73,84,42,68,68,51,37,B
5019,71,26,97,37,65,60,44,58,34,A
5020,91,22,62,93,73,63,24,24,23,B
5021,12,60,21,91,78,69,44,48,26,B
5022,98,60,92,0,88,50,45,26,65,A
5023,55,32,85,68,83,35,63,69,35,A
5024,70,35,32,15,81,27,24,53,43,A
5025,39,0,54,10,54,65,49,39,25,A
5026,32,90,65,76,66,20,27,33,40,B
5027,77,95,17,35,61,67,33,68,68,B
5028,47,45,95,32,59,37,61,31,36,A
5029,43,16,54,55,55,50,24,32,51,A
5030,13,53,50,94,63,63,26,55,35,A
5031,29,37,24,85,45,37,60,58,43,B
5032,17,43,54,70,47,21,40,51,23,A
5033,99,56,85,97,45,44,41,53,41,B
5034,45,77,99,22,59,65,65,32,50,A
5035,57,18,21,62,83,39,44,54,40,B
5036,20,37,23,65,68,22,29,68,62,A
5037,30,47,63,55,35,37,25,38,35,A
5038,82,6,70,55,36,29,23,50,26,B
5039,17,10,26,85,89,68,64,22,32,B
5040,30,61,35,59,52,69,35,30,26,B
5041,89,54,45,56,84,53,68,22,58,B
5042,86,52,52,95,61,68,41,23,58,B
5043,22,16,74,86,49,56,59,44,61,A
5044,5,46,21,67,52,44,68,25,64,B
5045,4,14,95,24,50,59,28,64,22,B
5046,45,29,76,76,57,20,49,25,41,A
5047,11,79,6,1,46,31,54,61,53,B
5048,52,37,48,81,86,32,53,57,41,A
5049,97,72,92,40,42,63,45,58,51,B
5050,12,52,58,4,75,51,34,24,38,A
5051,44,32,73,50,45,65,56,20,64,B
5052,77,24,4,59,34,44,42,61,26,B
5053,24,95,72,23,73,42,37,68,36,A
5054,93,83,67,20,68,23,60,27,46,B
5055,0,8,58,34,86,24,46,59,21,B
5056,71,92,96,91,47,28,48,49,21,B
5057,1,57,24,23,87,46,30,46,52,A
5058,50,27,86,92,82,37,36,21,25,B
5059,15,12,4,4,38,61,68,45,48,B
5060,23,41,87,42,31,63,61,56,27,B
5061,70,16,86,47,44,59,61,33,61,B
5062,10,94,1,20,34,40,66,24,32,A
5063,0,78,51,29,77,32,33,63,22,B
5064,77,7,92,69,82,36,50,57,21,A
5065,93,24,97,30,70,55,45,27,68,A
5066,94,51,95,92,52,33,51,24,29,B
5067,74,37,6,67,70,40,23,32,39,B
5068,7,80,27,98,70,41,21,24,35,B
5069,98,30,32,73,73,54,60,67,49,B
5070,99,53,34,7,46,20,48,38,54,A
5071,23,1,35,90,55,45,54,65,39,A
5072,24,67,42,44,83,23,56,48,41,A
5073,36,51,22,68,62,39,20,52,63,A
5074,80,23,20,34,36,23,30,24,49,A
5075,30,45,92,13,57,43,60,55,60,A
5076,34,53,15,19,35,35,32,38,41,A
5077,40,47,99,95,42,24,26,45,22,B
5078,28,33,62,62,74,52,57,69,69,B
5079,25,80,38,89,39,58,45,42,39,A
5080,75,85,59,15,30,54,28,25,54,B
5081,97,2,14,30,75,61,52,59,45,A
5082,18,82,74,94,84,22,31,42,67,A
5083,79,94,13,84,43,49,38,49,46,A
5084,22,84,80,88,55,68,58,41,26,B
5085,48,25,45,92,35,33,27,58,20,A
5086,12,36,82,82,81,51,28,60,36,B
5087,61,69,78,85,37,42,40,40,32,B
5088,38,90,75,81,51,52,41,48,43,A
5089,71,26,61,38,81,61,27,43,64,B
5090,57,79,52,64,53,51,57,36,41,B
5091,38,65,53,29,65,52,56,57,31,A
5092,17,85,78,38,34,65,20,41,45,B
5093,59,77,46,46,31,53,67,30,51,B
5094,44,55,36,18,76,21,46,47,55,B
5095,58,66,14,42,46,41,43,49,21,A
5096,62,31,71,57,73,61,67,30,21,B
5097,82,36,5,24,86,31,47,33,35,B
5098,66,4,13,58,49,36,66,48,39,A
5099,85,64,87,89,56,69,39,35,29,A
5100,71,83,3,16,55,30,27,21,29,A
5101,58,84,9,11,34,34,48,31,20,B
5102,69,42,5,70,31,37,39,68,36,A
5103,58,62,32,47,53,44,64,64,68,A
5104,61,62,93,87,65,42,34,21,20,B
5105,69,67,97,4,34,66,44,65,39,A
5106,13,24,15,14,58,58,30,38,68,B
5107,34,75,86,37,78,43,23,42,30,A
5108,92,45,76,80,87,51,49,67,50,A
5109,49,49,44,39,45,36,66,27,25,B
5110,71,1,42,84,47,63,48,56,55,A
5111,17,41,8,36,70,46,27,63,33,B
5112,68,45,29,24,43,25,43,22,51,A
5113,10,8,36,92,59,53,41,41,34,B
5114,70,68,21,19,81,63,27,24,36,A
5115,64,34,41,77,57,56,50,65,55,B
5116,25,89,39,73,74,45,38,44,38,B
5117,26,60,19,0,62,37,45,42,57,A
5118,91,35,93,0,39,57,68,24,37,B
5119,5,84,8,59,89,45,58,30,61,B
5120,47,77,71,71,89,54,46,24,46,A
5121,39,57,59,26,48,50,34,41,53,B
5122,14,4,14,98,46,53,55,66,63,A
5123,74,80,41,72,66,60,22,28,60,B
5124,77,78,2,90,44,54,57,22,41,B
5125,81,32,25,94,51,35,67,59,29,B
5126,52,10,50,77,47,35,40,56,68,B
5127,19,14,75,29,36,24,45,41,56,B
5128,63,63,33,65,58,23,64,35,64,A
5129,29,22,58,48,69,68,29,24,38,B
5130,70,81,42,91,60,41,37,43,29,A
5131,51,6,5,92,34,41,21,50,62,A
5132,54,26,25,82,38,45,40,31,32,B
5133,17,59,89,37,52,60,38,54,32,B
5134,46,35,66,52,34,53,28,59,22,B
5135,99,10,51,82,63,42,48,63,51,A
5136,40,5,92,70,70,34,33,43,30,B
5137,80,63,44,93,57,42,56,35,37,B
5138,84,19,74,7,78,68,47,41,69,B
5139,20,42,68,83,54,43,48,55,39,B
5140,47,28,45,38,40,49,34,63,33,A
5141,59,17,9,98,61,61,56,25,67,A
5142,52,73,57,19,60,68,29,46,24,A
5143,12,62,97,38,77,58,20,38,50,A
5144,44,3,6,82,70,54,45,60,48,A
5145,22,75,36,28,39,23,62,68,28,A
5146,79,62,13,24,66,27,32,32,46,B
5147,52,55,66,47,51,40,27,21,58,B
5148,34,74,31,34,56,41,62,48,57,B
5149,33,96,46,12,36,59,57,33,35,A
5150,28,78,44,49,72,69,45,44,58,A
5151,83,92,54,85,69,41,47,32,24,A
5152,39,38,30,74,44,33,21,64,37,A
5153,7,34,60,48,49,23,29,49,58,B
5154,54,65,8,11,51,21,41,45,63,B
5155,86,77,74,73,55,48,24,60,64,B
5156,61,88,21,83,45,56,65,66,43,A
5157,42,61,59,53,74,63,53,29,51,B
5158,32,13,75,75,70,32,65,40,28,A
5159,1,48,88,52,77,47,28,66,27,B
5160,11,26,72,69,89,46,41,22,39,B
5161,26,58,9,85,40,49,46,49,58,A
5162,32,86,19,40,62,32,30,56,22,A
5163,23,25,62,98,49,64,56,23,33,A
5164,90,84,49,56,45,25,53,23,56,B
5165,57,70,54,49,59,48,35,33,26,B
5166,56,59,1,93,39,33,48,22,61,A
5167,60,50,30,77,65,64,53,33,36,B
5168,76,42,7,82,79,25,62,67,32,B
5169,34,39,4,80,37,42,44,23,60,B
5170,12,56,74,73,69,50,20,26,60,B
5171,51,70,3,40,49,58,49,46,48,B
5172,57,54,93,98,86,43,27,38,30,B
5173,51,89,19,14,44,59,46,55,43,B
5174,18,88,29,53,83,31,45,35,54,A
5175,83,42,28,83,67,37,30,64,26,B
5176,19,12,65,3,81,37,48,65,27,B
5177,65,52,72,6,85,58,65,68,54,B
5178,62,13,38,8,47,44,66,34,44,B
5179,89,4,18,29,45,56,64,31,46,A
5180,58,7,80,77,50,21,39,21,36,A
5181,19,94,36,23,61,48,55,33,45,A
5182,11,43,92,52,82,69,30,32,60,A
5183,1,9,52,2,47,28,23,32,62,A
5184,67,74,24,56,72,61,32,47,39,A
5185,33,72,83,3,35,32,46,54,22,B
5186,86,66,31,79,68,25,52,67,42,A
5187,54,42,87,57,57,29,50,64,56,A
5188,27,33,31,51,84,30,58,65,41,A
5189,91,59,75,93,76,46,26,30,34,A
5190,45,5,63,0,81,61,39,52,24,A
5191,81,4,84,73,61,25,42,40,50,B
5192,98,25,83,79,86,34,51,67,21,A
5193,39,96,47,45,47,31,69,41,46,A
5194,11,52,95,23,31,39,24,23,44,A
5195,58,4,6,96,82,59,66,41,38,A
5196,82,68,71,16,41,59,66,52,47,B
5197,0,21,88,42,84,58,62,63,61,B
5198,98,79,57,99,55,32,22,41,63,A
5199,45,92,46,25,30,38,43,21,66,A
5200,25,20,95,99,53,46,40,34,36,A
5201,43,20,37,10,58,39,65,33,27,B
5202,52,16,53,16,48,49,34,25,39,A
5203,11,2,70,8,89,32,25,31,67,A
5204,91,42,81,65,80,64,68,21,61,B
5205,73,46,89,65,38,33,36,31,62,A
5206,75,48,51,72,56,58,41,63,26,A
5207,84,20,42,98,77,56,24,38,28,B
5208,98,11,41,0,62,63,68,45,47,A
5209,23,83,16,26,35,54,45,28,42,A
5210,36,59,38,80,77,46,27,49,33,B
5211,91,28,14,31,31,21,63,58,35,A
5212,54,82,20,9,44,67,46,56,34,B
5213,51,74,8,90,84,28,52,22,60,B
5214,33,58,19,36,41,49,42,50,53,A
5215,3,41,91,6,36,44,46,48,37,B
5216,66,77,95,18,34,26,54,56,49,A
5217,12,61,86,7,69,49,43,28,30,A
5218,32,50,4,14,34,44,65,38,46,B
5219,51,72,61,56,71,65,46,65,27,A
5220,5,78,32,1,80,54,47,54,67,A
5221,20,0,30,77,64,54,61,36,26,A
5222,35,16,57,72,87,52,40,55,32,A
5223,92,94,25,51,87,54,47,66,21,A
5224,87,29,99,13,63,41,68,37,20,B
5225,67,36,48,76,77,69,39,40,23,A
5226,6,78,46,93,42,26,65,52,40,B
5227,8,84,12,87,31,57,37,41,33,A
5228,98,89,97,86,71,53,31,48,20,B
5229,55,95,41,56,43,61,33,24,40,B
5230,89,65,93,64,84,30,28,32,66,B
5231,93,8,71,56,46,36,44,59,42,B
5232,81,35,65,48,84,43,63,44,64,B
5233,39,16,83,93,63,48,61,48,46,A
5234,30,13,40,43,76,22,48,50,60,B
5235,83,16,96,20,87,29,46,67,39,B
5236,58,27,67,54,78,57,65,52,52,B
5237,49,65,89,58,62,31,46,27,49,B
5238,37,79,96,80,31,45,54,67,59,B
5239,13,84,61,48,64,47,46,36,68,A
5240,51,21,8,7,32,63,45,25,58,B
5241,93,93,70,48,35,58,50,64,68,B
5242,38,1,5,19,61,52,25,21,20,B
5243,71,40,59,8,50,25,47,38,20,B
5244,35,98,85,18,63,20,30,44,55,A
5245,19,51,99,46,61,43,37,41,43,A
5246,98,89,37,30,86,55,65,23,36,A
5247,92,73,19,51,32,60,47,33,61,A
5248,16,84,61,25,40,46,63,21,60,B
5249,56,57,9,22,62,57,25,23,58,A
5250,95,47,83,49,60,45,23,20,58,B
5251,96,61,36,75,45,24,20,60,31,B
5252,71,24,54,19,58,25,64,53,57,B
5253,20,41,86,61,66,21,51,31,52,A
5254,10,22,3,36,84,47,64,69,41,A
5255,80,62,96,58,73,51,21,21,23,A
5256,28,64,52,72,81,34,23,56,38,B
5257,12,16,9,79,89,38,25,39,23,B
5258,85,69,39,18,39,21,29,54,36,B
5259,50,57,71,32,73,52,50,42,61,A
5260,0,66,53,13,63,38,46,27,66,A
5261,40,85,22,88,68,29,27,22,69,B
5262,35,14,24,2,73,30,66,50,39,A
5263,96,65,59,89,38,50,40,61,24,B
5264,61,52,65,38,72,28,35,37,50,B
5265,59,88,43,22,46,60,62,29,51,B
5266,85,67,23,61,36,51,59,50,47,A
5267,86,69,16,71,86,68,65,23,36,B
5268,81,11,22,92,36,52,22,27,64,B
5269,5,23,1,68,70,54,21,48,53,A
5270,94,34,1,33,33,36,55,49,67,A
5271,71,16,2,28,87,60,65,64,40,A
5272,56,9,8,49,83,47,60,42,25,B
5273,20,95,88,36,40,67,52,46,56,A
5274,65,93,91,10,56,37,69,62,30,B
5275,54,67,20,35,61,64,58,22,59,B
5276,46,78,18,49,72,25,54,66,21,B
5277,59,13,83,5,34,63,48,57,28,B
5278,88,37,42,98,71,26,22,48,20,B
5279,70,91,84,86,48,28,28,54,61,A
5280,9,64,50,38,88,69,44,24,59,B
5281,41,45,14,27,34,56,43,52,55,A
5282,33,19,52,52,41,25,31,30,60,A
5283,75,36,48,78,52,40,67,52,52,A
5284,96,14,99,29,42,57,22,36,52,B
5285,1,81,4,8,33,65,53,54,21,B
5286,55,4,23,40,80,61,34,32,25,A
5287,11,52,72,83,45,57,62,63,59,A
5288,32,56,94,38,76,27,58,42,58,A
5289,60,45,49,89,56,28,60,55,59,B
5290,83,65,8,6,78,47,34,39,26,A
5291,60,33,51,63,87,22,33,61,64,A
5292,22,50,63,97,66,33,54,42,68,B
5293,37,60,0,53,30,29,52,20,27,B
5294,0,85,79,4,33,65,40,66,54,A
5295,14,37,8,97,60,52,66,28,21,B
5296,30,77,63,57,46,38,65,26,68,A
5297,39,26,44,99,56,49,26,34,20,B
5298,90,37,3,40,85,58,67,38,46,A
5299,38,59,57,58,69,23,54,65,31,B
5300,65,77,52,44,39,55,49,59,47,A
5301,18,70,20,81,84,45,33,45,25,B
5302,64,96,3,94,87,46,59,41,28,A
5303,62,59,50,50,74,24,63,69,69,B
5304,8,77,37,51,59,49,26,46,60,B
5305,73,0,78,40,45,37,67,26,67,B
5306,73,75,35,35,79,43,52,30,21,A
5307,88,82,64,32,89,58,47,27,22,A
5308,70,53,48,45,35,69,61,49,23,B
5309,2,35,64,1,62,27,35,69,49,B
5310,85,97,69,28,84,37,31,33,56,A
5311,66,77,4,74,63,20,56,28,40,B
5312,12,68,83,46,84,58,33,55,30,A
5313,33,65,42,10,80,34,41,22,54,B
5314,26,9,31,36,70,33,27,25,22,B
5315,89,51,41,14,58,36,23,26,45,A
5316,17,11,17,42,53,46,47,54,48,B
5317,53,95,0,21,81,29,42,24,63,B
5318,92,7,55,6,68,54,33,55,68,B
5319,79,51,29,25,73,59,34,25,26,A
5320,57,10,90,88,71,37,62,45,26,B
5321,48,92,75,64,64,44,69,29,22,B
5322,15,44,11,66,45,61,46,52,36,A
5323,56,96,81,86,34,50,66,31,59,B
5324,58,23,84,32,46,38,44,52,69,A
5325,75,30,6,40,39,23,65,47,62,B
5326,88,45,47,50,48,37,25,39,32,B
5327,65,98,65,95,30,56,22,40,26,A
5328,82,24,97,31,85,69,61,68,38,B
5329,78,24,61,63,48,55,59,38,69,B
5330,25,22,60,55,30,62,65,69,39,A
5331,1,6,64,91,53,37,51,43,22,A
5332,21,17,96,34,53,59,38,32,69,A
5333,98,67,79,77,58,24,30,63,24,B
5334,0,8,77,35,89,41,44,58,55,A
5335,99,51,83,40,85,20,24,36,45,B
5336,42,13,41,44,86,35,25,40,56,A
5337,72,16,89,61,47,29,26,46,41,A
5338,81,28,97,29,74,51,50,26,57,B
5339,20,53,75,86,79,24,61,59,65,A
5340,95,1,35,32,43,49,51,48,45,B
5341,18,90,35,11,64,23,24,34,49,A
5342,54,84,95,32,71,51,57,22,40,A
5343,76,15,60,41,81,20,55,59,48,A
5344,51,78,95,20,60,57,52,53,50,B
5345,7,81,95,17,45,33,41,36,49,A
5346,3,48,25,42,54,68,25,53,23,B
5347,4,73,11,73,81,68,37,52,68,A
5348,34,48,10,87,47,26,56,68,33,A
5349,11,27,57,84,42,60,31,20,28,B
5350,67,24,5,17,89,25,51,24,62,A
5351,35,72,10,2,52,30,35,26,36,A
5352,81,91,89,10,48,52,21,21,37,A
5353,25,55,39,81,82,57,69,65,40,A
5354,35,53,36,10,51,31,69,34,34,A
5355,59,22,27,42,53,60,35,46,63,B
5356,88,25,16,23,53,53,29,59,39,A
5357,59,41,66,55,52,47,50,50,46,B
5358,28,16,22,54,36,60,68,44,40,A
5359,14,78,17,74,53,40,42,64,24,B
5360,73,45,10,73,47,65,42,39,33,A
5361,4,43,38,51,39,44,22,52,56,B
5362,9,91,29,72,48,46,60,42,46,B
5363,91,38,9,30,62,26,56,67,25,B
5364,58,6,47,11,32,65,65,59,55,A
5365,85,21,95,70,42,64,46,30,32,B
5366,20,67,56,48,82,44,53,26,66,B
5367,59,56,59,37,64,48,31,50,55,A
5368,73,41,52,82,54,49,50,37,53,A
5369,53,18,32,94,34,55,23,42,49,B
5370,98,83,69,26,74,46,50,56,49,A
5371,34,51,87,87,83,54,60,22,44,B
5372,77,99,65,13,89,49,62,60,40,A
5373,85,58,96,80,68,63,60,48,53,B
5374,51,71,89,22,75,48,44,40,61,B
5375,11,68,50,17,67,47,65,60,29,A
5376,39,35,67,87,60,61,41,55,20,A
5377,70,57,64,12,66,49,29,50,65,B
5378,61,56,3,33,50,53,22,52,66,B
5379,90,39,28,15,69,68,65,29,32,A
5380,55,93,40,1,36,61,62,58,45,A
5381,25,15,95,94,44,32,49,34,52,B
5382,38,43,63,71,61,65,28,39,26,A
5383,45,88,47,48,50,25,32,65,47,A
5384,27,99,9,66,88,44,51,21,68,A
5385,7,70,48,38,43,42,59,29,47,B
5386,42,25,26,75,74,21,52,31,45,A
5387,61,27,35,10,30,62,52,24,21,A
5388,46,84,18,50,48,65,56,23,20,A
5389,63,45,43,17,66,28,49,68,25,B
5390,17,99,17,45,77,36,36,41,34,A
5391,38,76,35,62,57,29,46,41,50,B
5392,29,83,21,99,61,55,42,33,54,A
5393,68,27,42,98,50,42,55,65,41,A
5394,14,44,78,84,68,31,27,38,60,B
5395,74,18,93,17,65,39,50,63,35,A
5396,51,62,12,19,32,29,68,45,39,A
5397,65,83,90,82,42,49,59,46,56,A
5398,91,36,21,0,58,53,40,21,34,B
5399,54,80,77,87,31,23,62,52,37,A
5400,74,68,77,39,53,44,53,52,54,A
5401,90,66,77,46,83,58,25,68,33,B
5402,71,98,96,28,59,58,54,43,31,A
5403,87,56,68,48,86,52,64,21,60,B
5404,54,0,63,29,31,31,31,21,62,A
5405,14,33,50,50,75,35,58,61,66,A
5406,95,22,11,44,53,37,42,38,26,A
5407,13,90,66,93,81,41,20,46,33,A
5408,42,53,70,52,86,42,60,51,37,A
5409,77,94,82,62,52,62,68,25,33,B
5410,85,31,56,72,42,47,65,52,65,A
5411,22,47,20,9,75,45,21,41,53,A
5412,18,41,98,19,72,63,37,56,30,A
5413,58,11,69,22,30,59,46,42,24,A
5414,37,21,24,52,36,38,31,25,53,A
5415,30,26,90,45,69,36,20,32,30,B
5416,86,58,96,58,51,26,68,30,20,B
5417,2,66,21,90,63,36,23,52,54,B
5418,79,59,18,61,78,41,20,34,68,B
5419,52,14,24,94,86,24,41,27,45,A
5420,53,1,30,54,49,31,24,67,59,A
5421,22,42,97,92,68,30,35,21,22,A
5422,8,82,25,89,73,62,47,69,69,A
5423,76,65,53,21,60,27,57,39,56,A
5424,93,89,21,30,59,38,59,44,33,A
5425,16,32,71,26,45,58,57,32,26,B
5426,84,2,1,43,52,31,53,32,67,A
5427,88,91,70,67,81,52,29,25,32,A
5428,65,22,92,12,81,55,52,64,38,A
5429,33,76,1,41,34,28,35,30,69,B
5430,66,56,47,41,69,65,68,59,29,A
5431,26,88,46,29,40,54,31,48,42,A
5432,28,32,57,13,42,34,55,22,56,A
5433,36,0,33,27,82,44,43,69,23,B
5434,50,86,13,88,82,39,48,23,40,A
5435,24,51,12,22,72,63,27,31,51,B
5436,94,4,60,13,45,31,25,46,57,A
5437,48,84,34,81,78,51,50,63,66,B
5438,34,34,92,25,64,54,50,47,26,B
5439,34,2,81,58,30,28,28,26,46,B
5440,35,3,83,45,59,30,60,20,27,B
5441,34,25,3,34,31,50,40,57,27,A
5442,85,38,63,25,48,47,25,36,28,B
5443,76,65,21,60,81,35,36,67,48,B
5444,34,57,22,81,56,55,57,49,36,B
5445,87,42,52,41,85,58,21,36,51,B
5446,10,2,88,76,68,54,23,52,49,B
5447,23,43,42,45,82,40,44,20,31,A
5448,62,55,86,54,84,69,46,64,29,B
5449,12,17,2,29,37,60,23,33,21,B
5450,39,5,35,50,46,28,38,67,52,B
5451,41,86,28,53,49,37,51,52,37,B
5452,79,19,38,86,35,52,23,25,64,B
5453,27,70,96,96,85,46,58,35,33,B
5454,11,6,85,55,33,62,42,21,61,B
5455,11,32,85,37,59,34,24,25,28,B
5456,16,53,10,23,33,50,56,29,44,B
5457,38,94,28,39,63,63,29,36,27,A
5458,92,81,49,86,56,30,62,29,48,B
5459,4,45,88,4,59,42,29,64,46,A
5460,11,19,34,83,88,68,26,30,42,A
5461,14,25,69,26,84,43,34,39,52,A
5462,38,14,23,26,87,51,44,20,63,A
5463,75,5,79,57,46,66,63,31,29,B
5464,79,45,12,10,45,47,68,56,46,B
5465,13,0,37,31,52,45,48,44,23,B
5466,50,33,75,24,86,37,65,27,69,B
5467,19,33,39,34,65,60,64,57,50,A
5468,86,68,0,35,58,46,39,62,68,B
5469,24,62,81,77,76,36,59,35,25,B
5470,98,96,96,46,88,43,65,48,67,A
5471,9,12,72,60,43,51,28,36,61,A
5472,70,6,17,73,71,43,35,37,54,A
5473,99,11,41,40,41,35,38,43,51,B
5474,54,2,35,55,80,30,50,66,58,A
5475,7,5,12,78,49,29,35,25,34,B
5476,94,89,77,55,70,47,20,56,20,A
5477,43,47,11,16,39,54,21,37,23,B
5478,8,90,49,81,32,21,58,65,52,B
5479,15,79,98,89,49,57,60,33,35,B
5480,68,67,48,15,79,29,40,30,24,B
5481,57,67,98,56,68,51,59,69,55,A
5482,99,77,17,4,41,31,57,59,28,B
5483,83,82,48,36,42,46,21,28,68,A
5484,7,12,81,88,35,50,21,48,22,A
5485,73,88,57,68,56,23,57,24,61,A
5486,88,52,26,39,75,69,40,69,59,A
5487,41,1,49,8,87,39,36,69,49,A
5488,88,14,98,30,66,59,30,24,33,B
5489,12,51,0,19,73,29,60,34,23,B
5490,91,12,57,18,41,68,23,37,25,B
5491,38,57,85,31,35,49,63,58,26,A
5492,50,26,57,13,46,36,68,40,48,A
5493,89,25,12,12,68,65,39,37,53,A
5494,88,50,37,85,42,54,50,26,45,A
5495,52,16,97,16,82,59,54,62,68,B
5496,3,77,41,59,44,39,69,42,66,A
5497,29,12,0,43,30,64,55,34,36,B
5498,11,26,89,48,53,64,31,36,49,B
5499,56,46,72,30,64,56,65,27,37,B
5500,13,10,78,45,54,36,58,64,27,A
5501,30,14,96,85,71,27,49,37,42,B
5502,27,10,18,84,51,35,48,45,21,B
5503,93,57,61,62,82,53,64,20,55,A
5504,50,59,25,7,53,25,49,61,24,A
5505,12,70,34,77,40,24,26,38,60,A
5506,36,74,35,83,60,50,69,35,64,A
5507,48,43,55,74,76,42,50,63,32,A
5508,37,35,9,24,54,52,28,42,57,A
5509,44,21,70,76,43,31,58,33,54,B
5510,47,75,7,21,68,20,20,38,20,B
5511,47,36,36,49,62,30,22,63,39,B
5512,9,83,57,69,76,62,29,31,26,B
5513,41,54,28,19,33,40,23,59,48,B
5514,95,35,82,92,64,49,55,46,46,A
5515,66,9,91,73,44,33,33,58,49,B
5516,35,24,97,40,60,31,53,51,65,A
5517,16,91,8,17,41,40,36,64,39,A
5518,24,45,69,41,49,61,25,31,32,A
5519,44,51,57,10,55,43,53,27,63,B
5520,18,61,9,41,73,68,52,53,60,A
5521,65,32,17,53,84,42,58,47,33,A
5522,55,76,40,65,48,41,43,37,27,B
5523,45,9,96,64,84,48,29,66,34,A
5524,50,49,48,80,54,32,46,61,40,B
5525,65,7,24,45,73,33,69,21,24,A
5526,4,62,59,21,31,30,29,26,48,A
5527,19,79,4,4,57,61,69,62,66,A
5528,0,6,17,47,83,41,27,63,43,A
5529,7,23,88,69,79,33,57,32,65,A
5530,51,58,23,94,72,69,66,29,22,B
5531,3,77,50,95,51,57,65,24,69,A
5532,81,58,26,49,60,59,56,41,63,B
5533,32,3,93,47,43,58,67,32,68,B
5534,47,76,11,12,55,59,50,57,41,B
5535,7,66,87,80,32,43,27,40,55,A
5536,84,16,28,65,60,28,44,44,38,B
5537,68,27,92,75,76,21,57,60,23,B
5538,78,31,53,78,56,65,41,58,68,B
5539,97,45,52,58,49,50,60,64,52,A
5540,26,17,17,84,76,67,50,69,50,B
5541,79,12,42,62,54,32,39,56,44,B
5542,86,93,89,85,41,48,68,62,37,B
5543,11,76,91,64,77,37,46,63,38,A
5544,51,28,90,54,68,47,49,27,41,B
5545,0,65,34,92,71,63,25,36,56,A
5546,18,52,21,18,30,32,20,26,57,A
5547,81,75,42,22,52,43,39,50,43,A
5548,5,32,81,60,69,68,33,29,25,B
5549,10,92,95,10,46,42,60,41,69,A
5550,74,61,12,79,57,59,21,31,59,A
5551,32,34,44,66,77,21,59,39,65,A
5552,66,16,7,8,74,39,55,60,21,B
5553,93,93,61,12,47,20,26,33,30,B
5554,46,92,83,88,64,52,36,29,49,B
5555,53,12,29,13,85,44,29,42,64,A
5556,53,75,40,91,64,29,51,68,47,B
5557,58,91,12,18,79,60,61,69,54,B
5558,74,18,29,84,34,44,52,37,58,B
5559,80,58,69,66,86,63,69,55,54,A
5560,7,94,3,87,50,50,56,42,58,B
5561,92,64,71,57,65,31,26,63,32,A
5562,57,49,87,31,46,63,67,43,22,B
5563,48,64,94,23,38,43,24,32,51,B
5564,94,4,9,44,54,56,23,40,33,B
5565,4,26,10,29,64,57,23,58,57,A
5566,26,6,45,52,78,46,36,49,55,B
5567,54,81,74,61,53,69,32,40,46,B
5568,77,63,73,50,59,36,53,57,26,B
5569,0,77,86,94,33,23,47,60,52,B
5570,59,17,2,73,58,62,61,60,63,B
5571,17,42,61,62,54,24,66,49,43,A
5572,57,87,25,32,38,66,37,31,29,B
5573,71,4,83,4,76,39,20,48,59,A
5574,19,34,5,67,55,40,30,24,33,A
5575,66,77,33,78,74,29,49,59,49,B
5576,61,87,11,84,35,20,51,67,54,A
5577,57,45,89,17,67,52,55,60,51,B
5578,71,95,20,23,89,23,59,59,28,B
5579,94,11,15,60,85,68,61,43,23,A
5580,62,93,51,69,68,28,51,61,58,A
5581,24,62,56,15,30,58,59,32,52,A
5582,22,45,49,14,88,24,32,35,48,A
5583,93,36,88,32,88,60,60,28,21,B
5584,75,70,67,54,65,44,33,55,60,A
5585,4,15,3,85,44,47,58,68,59,B
5586,35,83,83,92,45,37,66,22,61,B
5587,36,29,41,96,76,26,42,51,24,B
5588,65,7,77,5,68,55,54,51,22,B
5589,46,93,61,94,67,20,31,23,45,B
5590,23,57,68,94,51,40,63,27,67,B
5591,32,80,59,87,73,55,35,36,29,A
5592,91,74,96,38,49,45,64,37,62,B
5593,82,98,9,86,57,62,54,32,46,B
5594,55,7,4,19,32,65,25,39,21,B
5595,43,91,90,87,40,53,69,65,67,B
5596,93,86,30,55,47,57,68,40,58,A
